proposal_id,objective,family,family_name,class,overview,rationale,test_method,variation
A0867,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #29,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=pullback_gold_h4; design_variant=29; objective=A
A0868,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #29,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=pullback_audjpy_h4; design_variant=29; objective=A
A0869,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #29,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=carry_audjpy_d1; design_variant=29; objective=A
A0870,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #29,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=pullback_gbpjpy_h4; design_variant=29; objective=A
A0871,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #29,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=pairtrade_eurusd_gbpusd; design_variant=29; objective=A
A0872,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #29,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=pullback_usdjpy_h4; design_variant=29; objective=A
A0873,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #29,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=sca_gbpjpy_m15; design_variant=29; objective=A
A0874,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #29,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=fundingrev_btcusd_d1; design_variant=29; objective=A
A0875,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #30,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=sca_usdjpy_m15; design_variant=30; objective=A
A0876,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #30,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=bfxrev_btcusd_d1; design_variant=30; objective=A
A0877,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #30,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=rsi_robust_gbpusd_h4; design_variant=30; objective=A
A0878,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #30,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=eth_ea_d1; design_variant=30; objective=A
A0879,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #30,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=rsi_robust_eurusd_h1; design_variant=30; objective=A
A0880,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #30,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=sca_gold_m15; design_variant=30; objective=A
A0881,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #30,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=rsi_robust_usdjpy_h4; design_variant=30; objective=A
A0882,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #30,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=pullback_gold_h4; design_variant=30; objective=A
A0883,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #30,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=pullback_audjpy_h4; design_variant=30; objective=A
A0884,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #30,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=carry_audjpy_d1; design_variant=30; objective=A
A0885,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #30,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=pullback_gbpjpy_h4; design_variant=30; objective=A
A0886,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #30,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=pairtrade_eurusd_gbpusd; design_variant=30; objective=A
A0887,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #31,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=pullback_usdjpy_h4; design_variant=31; objective=A
A0888,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #31,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=sca_gbpjpy_m15; design_variant=31; objective=A
A0889,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #31,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=fundingrev_btcusd_d1; design_variant=31; objective=A
A0890,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #31,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=sca_usdjpy_m15; design_variant=31; objective=A
A0891,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #31,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=bfxrev_btcusd_d1; design_variant=31; objective=A
A0892,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #31,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=rsi_robust_gbpusd_h4; design_variant=31; objective=A
A0893,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #31,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=eth_ea_d1; design_variant=31; objective=A
A0894,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #31,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=rsi_robust_eurusd_h1; design_variant=31; objective=A
A0895,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #31,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=sca_gold_m15; design_variant=31; objective=A
A0896,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #31,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=rsi_robust_usdjpy_h4; design_variant=31; objective=A
A0897,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #31,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=pullback_gold_h4; design_variant=31; objective=A
A0898,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #31,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=pullback_audjpy_h4; design_variant=31; objective=A
A0899,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #32,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=carry_audjpy_d1; design_variant=32; objective=A
A0900,A,A_gold_cause,GOLD DD要因別制御,3,利益機会を増やす検証専用機能 #32,トレンド逆行・窓・スプレッド・夜間急変・連敗を別々に制御,検証専用GOLD EAをevery_tickで要因別アブレーション,target=pullback_gbpjpy_h4; design_variant=32; objective=A
A0901,A,A_crypto_cause,暗号DD要因別制御,3,利益機会を増やす検証専用機能 #32,Funding/Bfx/ETHの共通急落・流動性・資金調達率反転を分離,検証専用EAとpoint-in-time外部系列で両期間テスト,target=pairtrade_eurusd_gbpusd; design_variant=32; objective=A
A0902,A,A_decorrelated_time,低相関時間帯への分散,3,利益機会を増やす検証専用機能 #32,既存の単純時間除外ではなく枠ごとに損失重複を最小化する独立シグナル,時刻を事前固定しEA内で発注、SCAはevery_tick,target=pullback_usdjpy_h4; design_variant=32; objective=A
A0903,A,A_risk_budget,限界DDリスク予算,3,利益機会を増やす検証専用機能 #32,単独DDではなく同時系列の限界Expected Shortfallで整数ロットを配分,整数ロット候補ごとに実バックテスト後、口座portfolio,target=sca_gbpjpy_m15; design_variant=32; objective=A
A0904,A,A_equity_brake,口座共通エクイティブレーキ,3,利益機会を増やす検証専用機能 #32,口座ピークからのDD段階に応じて新規発注を止める,共有状態を持つ検証EAで順序依存を含め実測,target=fundingrev_btcusd_d1; design_variant=32; objective=A
A0905,A,A_recovery_state,DD回復状態機械,3,利益機会を増やす検証専用機能 #32,停止後の即時再開を避け、相場状態確認後に段階復帰,複数閾値・待機期間をEA内で実測,target=sca_usdjpy_m15; design_variant=32; objective=A
A0906,A,A_tail_hedge,テールヘッジ枠,3,利益機会を増やす検証専用機能 #32,JPY急騰、GOLD急落、暗号急落の口座固有テールを別シグナルで相殺,専用EAを単独IS/OOS後に口座portfolio,target=bfxrev_btcusd_d1; design_variant=32; objective=A
A0907,A,A_vol_target,離散ボラ目標,3,利益機会を増やす検証専用機能 #32,0.01ロット刻みで実効値が変わる時だけサイズ変更,各整数ロットをMT5で再実測し重複を排除,target=rsi_robust_gbpusd_h4; design_variant=32; objective=A
A0908,A,A_capital_split,動的資金分離,3,利益機会を増やす検証専用機能 #32,OANDA/XM間の資金を月次のみ再配分し破産連鎖を避ける,月初残高だけを参照する二口座ウォークフォワードEA/運用層,target=eth_ea_d1; design_variant=32; objective=A
A0909,A,A_gold_exit,GOLDテール退出,3,利益機会を増やす検証専用機能 #32,通常TP/SLとは別にギャップ・ATR加速・保有時間の複合退出,検証専用コピーをevery_tickで両期間測定,target=rsi_robust_eurusd_h1; design_variant=32; objective=A
A0910,A,A_crypto_exit,暗号テール退出,3,利益機会を増やす検証専用機能 #32,D1終値待ちによる急落DDをイントラバー危機退出で抑える,M1/tick参照の専用コピーで実測,target=sca_gold_m15; design_variant=32; objective=A
A0911,A,A_loss_cluster_gate,同時損失クラスタ予測,3,利益機会を増やす検証専用機能 #33,直近の実現損失・含み損・方向集中から新規建てを抑制,過去deal後処理ではなくEA内point-in-time状態でIS/OOS実測,target=rsi_robust_usdjpy_h4; design_variant=33; objective=A
